 2458169.28968   13.220   0.018   Lulin (SLT)
 2458169.29186   13.219   0.021   Lulin (SLT)
 2458944.23186   13.167   0.024   Lulin (SLT)
 2458944.23412   13.174   0.026   Lulin (SLT)
 2458949.20832   13.070   0.084   Lulin (SLT)
 2458949.21059   13.060   0.074   Lulin (SLT)
 2458950.32052   13.170   0.044   Lulin (SLT)
 2458950.32279   13.190   0.047   Lulin (SLT)
 2458952.24877   13.125   0.034   Lulin (SLT)
 2458952.25104   13.096   0.052   Lulin (SLT)
 2458955.20778   13.088   0.048   Lulin (SLT)
 2458955.21005   13.151   0.023   Lulin (SLT)
 2458956.21464   13.040   0.053   Lulin (SLT)
 2458956.21691   13.055   0.052   Lulin (SLT)
 2458957.34633   13.157   0.016   Lulin (SLT)
 2458957.34859   13.154   0.016   Lulin (SLT)
 2458959.18519   13.014   0.061   Lulin (SLT)
 2458959.18745   13.013   0.052   Lulin (SLT)
